5 0.005424252434377117 0.02657924645624741 -0.11925188497645961 0.17273417309626304
10 0.0014774926270991046 0.013423380431987366 -0.0626700678185095 0.08954940832029555
50 0.0002145294887701406 0.0028986876125793345 -0.02593767666645392 0.0315130828999148
