5 0.0050093584525837155 0.024511326380808184 -0.11639183142786723 0.16410414853173302
10 0.0013773896056556501 0.01240476355771463 -0.06130200900608208 0.08571330981546393
50 0.00021515957463866906 0.0027195132992397886 -0.026604179782324582 0.031392999541216986
