Date,Open,High,Low,Close,Volume
2020-03-22,346.374,358.561,331.061,333.766,702433666
2020-03-29,330.7,391.628,330.7,391.628,634902352
2020-04-05,375.974,383.474,343.561,346.247,500680480
2020-04-12,347.321,382.771,343.2,381.335,461951256
2020-04-19,376.599,386.345,361.013,369.607,386289263
2020-04-26,370.593,377.654,365.485,370.593,418282098
2020-05-03,370.691,395.027,368.357,371.491,347945117
2020-05-10,366.569,376.599,365.222,375.251,118922057
2020-05-17,376.863,381.697,360.739,361.56,315375620
2020-05-24,366.12,383.757,363.61,368.903,336215952
2020-05-31,374.177,418.846,373.288,397.625,501571499
2020-06-07,398.338,414.461,391.003,414.09,403944336
2020-06-14,428.426,437.909,377.937,393.425,561983594
2020-06-21,390.564,404.793,384.109,393.152,339811314
2020-06-28,392.976,396.199,380.085,386.98,257143596
2020-07-05,377.751,384.997,371.931,377.751,308848132
2020-07-12,377.751,385.632,366.12,367.028,288717285
2020-07-19,375.066,389.578,373.005,380.447,302103818
2020-07-26,380.447,380.525,370.153,370.866,215004902
2020-08-02,365.31,372.829,351.618,351.979,341601844
2020-08-09,358.063,372.116,357.516,370.691,257324570
2020-08-16,376.863,399.509,376.052,389.841,307386264
2020-08-23,386.706,390.466,377.302,381.072,237673304
2020-08-30,382.947,402.283,381.423,394.412,300809179
2020-09-06,401.57,402.283,391.541,397.8,252684362
2020-09-13,401.033,401.746,385.095,392.8,293668500
2020-09-20,394.773,402.459,393.503,395.125,262887191
2020-09-27,390.291,395.125,386.706,394.226,179638011
2020-10-04,395.837,404.685,383.035,386.726,333412287
2020-10-11,391.609,402.019,391.521,396.58,216081376
2020-10-18,394.187,396.951,385.339,386.453,213206335
2020-10-25,387.732,394.451,383.23,392.156,201419409
2020-11-01,390.769,391.697,372.819,377.79,221411370
2020-11-08,381.384,398.328,381.286,393.074,244066540
2020-11-15,393.269,426.6,391.423,410.389,503984741
2020-11-22,418.777,442.44,418.68,427.44,537529325
2020-11-29,440.331,443.739,425.125,426.697,316506445
2020-12-06,427.059,427.059,409.93,414.92,342951210
2020-12-13,416.199,416.658,406.258,412.42,245132232
2020-12-20,412.156,417.02,409.471,412.42,237582250
2020-12-27,420.711,426.6,408.465,417.4,298021005
2021-01-03,418.045,424.861,417.4,420.066,141098353
2021-01-10,420.164,448.993,412.615,447.977,413915536
2021-01-17,451.2,471.181,448.065,458.573,319483334
2021-01-24,451.835,459.589,441.522,444.842,281564675
2021-01-31,443.739,444.295,431.121,432.235,267783273
2021-02-07,431.942,470.81,431.844,465.097,348170672
2021-02-14,468.778,487.48,468.603,486.845,333509899
2021-02-21,495.498,524.502,494.755,506.543,476807939
2021-02-28,518.525,527.725,513.086,513.906,323660986
2021-03-07,515.85,524.873,512.441,520.361,333695895
2021-03-14,528.008,552.315,526.348,547.618,501134561
2021-03-21,552.598,607.306,552.598,607.306,711959668
2021-03-28,601.867,608.136,552.784,580.323,558324768
2021-04-04,587.775,588.79,551.768,556.954,517541146
2021-04-11,558.165,576.974,542.842,547.637,369121214
2021-04-18,551.026,564.649,542.657,554.883,224297089
2021-04-25,553.184,556.094,531.279,537.862,232068427
2021-05-02,541.436,554.405,536.543,543.311,182791869
2021-05-09,558.448,573.019,557.891,567.091,161170210
2021-05-16,567.091,573.39,552.803,571.231,278705818
2021-05-23,573.487,603.478,567.091,583.273,362757334
2021-05-30,583.741,596.515,579.786,593.419,309103293
2021-06-06,589.572,601.593,581.007,598.214,233309397
2021-06-13,595.48,596.515,570.86,574.151,250818472
2021-06-20,571.515,593.038,564.649,566.446,252485717
2021-06-27,552.432,572.921,547.071,571.417,270371708
2021-07-04,576.495,578.38,562.491,570.675,196756978
2021-07-11,565.684,570.011,542.002,551.592,238409435
2021-07-18,562.12,565.968,550.928,554.219,214301053
2021-07-25,546.231,548.106,530.537,536.739,170161237
2021-08-01,545.391,555.157,543.311,543.789,191776513
2021-08-08,548.018,553.282,542.188,549.141,172489764
2021-08-15,556.475,585.245,555.44,573.858,225809549
2021-08-22,568.692,569.259,551.026,554.034,183165912
2021-08-29,552.901,561.358,551.299,556.29,168779736
2021-09-05,557.423,572.179,551.69,572.081,261651215
2021-09-12,578.185,598.214,576.778,594.357,324301923
2021-09-19,589.943,607.892,588.81,603.566,323889580
2021-09-26,587.501,628.293,587.501,628.195,296587557
2021-10-03,640.129,650.637,611.32,613.625,479400689
2021-10-10,618.127,636.057,599.533,623.977,327827291
2021-10-17,628.772,638.938,616.594,630.022,257107091
2021-10-24,634.143,644.592,624.65,625.803,222663565
2021-10-31,623.019,624.934,592.433,596.847,317329128
2021-11-07,605.47,626.379,602.218,610.558,185201328
2021-11-14,611.994,618.898,603.078,616.115,162991281
2021-11-21,624.357,628.772,600.197,610.939,266473824
2021-11-28,604.23,615.158,596.456,597.326,203335702
2021-12-05,581.124,598.478,576.612,597.511,315935390
2021-12-12,592.911,617.072,589.65,601.164,226110942
2021-12-19,602.404,618.996,599.816,610.842,201198941
2021-12-26,602.121,604.23,590.138,598.566,177033609
2022-01-02,598.283,602.882,594.64,599.142,143162681
2022-01-09,607.97,665.589,604.132,657.532,333751655
2022-01-16,665.11,684.954,649.29,678.626,348594475
