Date,Open,High,Low,Close,Volume
2020-01-26,6.16937,6.46016,6.13873,6.2361,1079691102
2020-02-02,5.93124,6.20584,5.78138,5.8861,1709019344
2020-02-09,5.86804,6.32954,5.86175,6.26346,1148520827
2020-02-16,6.28601,7.34334,6.28102,7.21432,3125797841
2020-02-23,7.11117,7.87524,7.09162,7.32099,2907694719
2020-03-01,6.72687,7.01741,6.02332,6.72787,4721655737
2020-03-08,6.8977,7.09662,6.4267,6.6273,3208167975
2020-03-15,5.97608,6.50348,5.37608,5.99966,3159562269
2020-03-22,5.29151,5.73724,4.50108,5.12557,4019404188
2020-03-29,5.12457,6.55441,4.94522,6.29541,3889286617
2020-04-05,6.36081,6.86046,5.93853,6.07622,3560846584
2020-04-12,6.35781,6.93125,6.30041,6.55011,2590367785
2020-04-19,6.49033,7.44818,6.40174,7.28184,2589513160
2020-04-26,7.15532,7.3112,6.65396,7.21362,2454868342
2020-05-03,7.34832,7.578,6.99616,7.04438,2026723270
2020-05-10,6.99686,7.79086,6.99686,7.78467,1729744800
2020-05-17,7.77968,8.47006,7.5677,8.46057,3189358604
2020-05-24,8.72937,9.06017,8.64949,8.99408,3895036777
2020-05-31,9.12379,9.14876,7.96801,8.84379,3441034911
2020-06-07,8.80167,8.9688,8.62702,8.89204,2060255312
2020-06-14,8.84958,9.47038,8.65877,8.90453,2651249434
2020-06-21,8.7877,9.41545,8.71668,9.23232,2129245426
2020-06-28,9.27096,9.61246,9.0962,9.12619,2197969794
2020-07-05,9.14097,9.7072,8.87205,9.5825,1405231437
2020-07-12,9.71119,10.6222,9.68224,10.4473,2037762611
2020-07-19,10.5623,10.759,9.75485,10.1698,2021298654
2020-07-26,10.2428,10.5693,9.74645,10.1628,1820449456
2020-08-02,10.2008,10.7331,10.1778,10.5813,1548277485
2020-08-09,10.6991,11.4691,10.6821,11.1642,1565576646
2020-08-16,11.2991,11.6855,10.763,11.5278,1994376284
2020-08-23,11.8144,12.7679,11.7804,12.6442,3680123298
2020-08-30,12.8438,13.1063,12.4684,13.1063,1961774629
2020-09-06,13.1413,14.685,11.6715,12.5863,4308463065
2020-09-13,11.7015,13.0286,11.6715,12.1308,2875666107
2020-09-20,13.0445,13.2772,11.9551,12.1558,3989148490
2020-09-27,11.8924,12.8468,11.8714,12.8378,3343211827
2020-10-04,13.0036,13.7247,12.714,13.0256,2971895405
2020-10-11,13.1993,14.1028,13.1853,13.7247,2414940030
2020-10-18,13.9502,14.3075,13.7297,13.7737,1570296610
2020-10-25,13.8644,13.9442,13.1943,13.5528,1274443356
2020-11-01,13.3891,13.6547,12.2648,12.4984,1706232010
2020-11-08,12.6222,14.5473,12.3594,14.5213,1689936574
2020-11-15,14.5113,14.649,12.5923,13.2592,2351832441
2020-11-22,13.1353,13.6118,13.0286,13.0505,2149827749
2020-11-29,13.1343,13.3701,12.8488,13.2243,1138262661
2020-12-06,13.2273,13.6357,12.9358,13.5248,1273127925
2020-12-13,13.5668,13.6967,12.7898,12.9807,1315700711
2020-12-20,13.0545,13.4301,13.0376,13.2393,1263405426
2020-12-27,13.0415,13.3371,12.9058,12.9607,767616617
2021-01-03,13.0296,13.1803,12.731,13.0216,802791646
2021-01-10,13.0715,13.6187,12.5543,13.2432,2223463628
2021-01-17,13.3851,13.9263,12.8158,12.8268,1585450192
2021-01-24,12.9837,13.964,12.8118,13.6787,1072631362
2021-01-31,13.7477,13.7946,12.7609,12.9567,1289496870
2021-02-07,13.0206,13.8973,12.8698,13.5568,1056217881
2021-02-14,13.6927,15.2512,13.6927,14.9229,2038280502
2021-02-21,15.0256,15.3321,14.5383,14.8879,1106263704
2021-02-28,14.737,15.0945,13.1833,13.6807,2496685672
2021-03-07,13.8405,13.8903,11.6495,12.4294,2116429276
2021-03-14,12.4184,13.0176,11.5368,12.8278,1997749081
2021-03-21,12.8368,13.4828,12.5843,12.8178,1334828928
2021-03-28,12.8848,13.3651,12.2448,12.8108,1427924495
2021-04-04,12.7918,13.8405,12.6721,13.7827,1099178674
2021-04-11,13.8385,14.4403,13.6827,14.3685,1140782726
2021-04-18,14.2586,16.178,14.1088,15.8763,2871003749
2021-04-25,15.5018,15.7716,14.751,15.2313,1464088990
2021-05-02,15.1515,15.6356,14.9638,14.9767,948968529
2021-05-09,15.0915,15.2134,13.98,14.779,1326870187
2021-05-16,14.754,14.773,13.4301,14.2118,1405314781
2021-05-23,14.1268,15.1884,13.5138,14.9589,1745636553
2021-05-30,15.1784,16.2408,15.1425,16.2079,2592342737
2021-06-06,16.2338,17.6229,15.8673,17.54,2269060730
2021-06-13,17.533,17.9043,17.1424,17.7904,1989439938
2021-06-20,17.8713,19.338,17.55,18.6033,2655237017
2021-06-27,18.3995,19.383,17.7884,18.9946,2188459390
2021-07-04,19.3242,20.4644,19.2823,20.4465,2017118936
2021-07-11,20.6961,20.833,19.6638,20.0112,1668324698
2021-07-18,20.2008,20.4924,18.0381,18.1259,2235956785
2021-07-25,17.8803,19.8484,17.8314,19.521,2078331191
2021-08-01,19.2743,19.8144,18.7051,19.462,1031295110
2021-08-08,19.6628,20.6911,19.1833,20.3266,1142734263
2021-08-15,20.4055,20.4674,19.393,20.1488,848191405
2021-08-22,20.0959,20.823,18.7261,20.774,2148154595
2021-08-29,20.9288,22.6771,20.9078,22.5912,1766929857
2021-09-05,22.7849,22.9976,22.08,22.8018,1195315153
2021-09-12,22.7919,22.8577,21.9374,22.4377,899376345
2021-09-19,22.6432,22.9226,21.7904,21.8604,1116318737
2021-09-26,21.1074,22.4944,20.6242,22.0412,1291366456
2021-10-03,21.6717,21.7594,20.1678,20.7041,1270930372
2021-10-10,20.4674,21.2833,19.521,20.793,1332670852
2021-10-17,20.5373,21.8914,20.4744,21.8224,978500060
2021-10-24,21.7095,23.0885,21.6048,22.6851,935885223
2021-10-31,22.9316,25.6636,22.7289,25.522,1491488913
2021-11-07,25.6036,31.3442,25.1824,29.6989,2809662313
2021-11-14,30.095,32.2519,28.726,30.3357,2535799582
