Date,Open,High,Low,Close,Volume
2024-01-07,2880,3130,2880,2944.5,220
2024-01-14,2747,2773,2518.5,2573,399
2024-01-21,2564,2564,2295.5,2295.5,927
2024-01-28,2280,2455.25,2273,2455.25,1142
2024-02-04,2421,2678,2421,2554,429
2024-02-11,2563.5,2616,2563.5,2605.5,0
2024-02-18,2633.5,2710.5,2564,2710.5,346
2024-02-25,2756,2756,2666.5,2706,11
2024-03-03,2619.5,2683,2555,2683,1044
2024-03-10,2573.5,2664.5,2548,2603.5,156
2024-03-17,2556,2847.5,2556,2847.5,336
2024-03-24,2815,3143,2815,3113,786
2024-03-31,3187.5,3187.5,3038,3090.5,0
2024-04-07,3303,3637.4218,3303,3603.5,303
2024-04-14,3768,4247.5,3768,4247.5,707
2024-04-21,4041,4083,3796.5,3877,2370
2024-04-28,4106.5,4106.5,4056,4076,824
2024-05-05,3975,4076,3720,3854.5,1482
2024-05-12,3783,4203,3783,4203,5
2024-05-19,4308,4308,3733.5,3733.5,610
2024-05-26,3728,3756,3546.5,3579.5,1275
2024-06-02,3553,3758,3553,3758,669
2024-06-09,3739,3739,3280,3389.5,1328
2024-06-16,3349,3466,3318.5,3318.5,231
2024-06-23,3430,3514,3354,3510,285
2024-06-30,3534,3755,3534,3755,400
2024-07-07,3871.5,3993.5,3662,3819.5,119
2024-07-14,3737,3737,3633,3633,306
2024-07-21,3635,3720.5,3517,3544.5,486
2024-07-28,3517,3560.5,3342,3491,329
2024-08-04,3627,3700,3438,3438,788
2024-08-11,3633,3633,3119,3408,140
2024-08-18,3413,3614,3413,3551,30
2024-08-25,3639,3651,3195,3270,825
2024-09-01,3247,3293,3102,3102,487
2024-09-08,3134.5,3247,2575.5,2575.5,401
2024-09-15,3247,3247,2544,2656.5,306
2024-09-22,2648,2790.5,2614,2679.5,77
2024-09-29,2660,2752,2215,2260.5,1658
2024-10-06,2248,2684,2248,2684,3019
2024-10-13,2615,2845,2615,2721,624
2024-10-20,2698,2698,2409.5,2517.25,180
2024-10-27,2454.5,2600,2454.5,2554.5,337
2024-11-03,2456,2645,2344.25,2620.5,1600
2024-11-10,2666,2696.5,2552,2552,20
2024-11-17,2574,2621,2376.5,2621,980
2024-11-24,2556,2781,2556,2748,210
2024-12-01,2781,2781,2499.5,2523.5,425
2024-12-08,2460.5,2700,2347,2347,592
2024-12-15,2379.5,2515.25,2345,2400.5,836
2024-12-22,2390,2390,2072,2102,399
2024-12-29,2072,2211.5,2072,2211.5,25
2025-01-05,2072,2561,2072,2561,257
2025-01-12,2072,2747,2072,2723,1386
2025-01-19,2823,3009.5,2810,3009.5,875
2025-01-26,3077,3077,2671.5,2671.5,796
2025-02-02,2810,2841.5,2569,2841.5,457
2025-02-09,2810,2810,2682.5,2730,377
2025-02-16,2597,2902.5,2597,2874.5,531
2025-02-23,2798,2953,2779,2779,764
2025-03-02,2757,2809.5,2718.5,2760.5,284
2025-03-09,2815,2815,2440.5,2495.5,70
2025-03-16,2520.5,2700.5,2475.75,2700.5,210
2025-03-23,2517,3077.5,2517,3023,995
2025-03-30,3023,3344,3001,3207,2482
2025-04-06,3264,3301.5,2219.75,2219.75,1876
2025-04-13,1700,2224.5,1700,1769.5,7163
2025-04-20,2224.5,2224.5,1852,2089.75,2957
2025-04-27,2010,2200,1989,2126.25,157
2025-05-04,2108,2143.5,1863,2143.5,235
2025-05-11,1961.5,2038.5,1961.5,1961.5,193
2025-05-18,2201.5,2221,2104.5,2206.25,588
2025-05-25,2104.5,2171,2010.5,2010.5,9
2025-06-01,1956,2063,1956,1956,107
2025-06-08,1956,2195,1956,2183.5,384
2025-06-15,2183.5,2668,2183.5,2668,529
2025-06-22,2667,2706,2627,2630,928
2025-06-29,2647,2704,2331.75,2366.75,1128
2025-07-06,2435,2479.5,2435,2479.5,167
2025-07-13,2345.5,2571,2345.5,2571,8506
2025-07-20,2564,2571,2397,2397,500
2025-07-27,2490,2564,2397,2564,311
2025-08-03,2456,2818,2456,2673.5,1026
2025-08-10,2629,2818,2500,2500,2583
2025-08-17,2500,2570,2468.5,2570,394
2025-08-24,2495.75,2690,2429,2685,695
2025-08-31,2690,2782,2632,2782,3886
2025-09-07,2782,2837,2479.75,2479.75,1889
2025-09-14,2521,2660,2474.5,2474.5,127
2025-09-21,2459,2459,2382.75,2406.5,327
2025-09-28,2417.75,2738,2408,2738,1466
2025-10-05,2738,2738,2479,2639.5,3720
2025-10-12,2733,2864.5,2690,2690,430
2025-10-19,2690,2690,2511,2566,35
2025-10-26,2442,3066,2442,3066,1392
2025-11-02,3009,3132.5,2934,3050,1144
