Date,Open,High,Low,Close,Volume
2020-04-12,583.743,643.817,583.267,614.093,98731058
2020-04-19,601.7,620.93,566.897,583.9,91124141
2020-04-26,572.457,593.593,564.51,589.783,67004990
2020-05-03,593.277,637.3,590.73,609.333,63312125
2020-05-10,605.993,610.917,586.6,602.653,36479167
2020-05-17,608.057,641.907,602.497,605.993,69100289
2020-05-24,609.807,640.793,601.063,605.357,56657528
2020-05-31,622.993,671.633,617.433,659.073,84993048
2020-06-07,662.41,724.71,654.463,721.213,61551253
2020-06-14,736.63,756.973,654.783,694.51,79984805
2020-06-21,679.103,693.563,648.743,657.963,71139264
2020-06-28,651.607,662.093,602.333,611.077,62370816
2020-07-05,594.387,617.117,585.487,595.663,52322537
2020-07-12,586.92,606.467,541.47,543.533,66674962
2020-07-19,553.547,626.81,544.167,599,104088843
2020-07-26,599.157,602.333,577.227,580.72,37157146
2020-08-02,574.683,578.497,523.667,523.827,74572587
2020-08-09,530.5,572.937,523.03,562.607,64081653
2020-08-16,591.047,618.543,573.093,575,64079767
2020-08-23,575.157,595.98,566.74,588.827,45065143
2020-08-30,590.253,612.507,579.45,595.027,47443587
2020-09-06,606.947,617.91,586.28,598.837,50420728
2020-09-13,598.837,635.073,594.387,630.783,73410102
2020-09-20,633.167,644.93,621.883,636.03,58678874
2020-09-27,613.467,621.567,588.197,593.117,38452384
2020-10-04,597.41,617.983,587.277,595.15,48434056
2020-10-11,606.403,620.393,597.727,598.53,35642596
2020-10-18,602.067,623.61,600.14,602.87,31591668
2020-10-25,605.447,620.393,598.69,604.96,31632406
2020-11-01,604.96,613.32,558.823,570.557,36226682
2020-11-08,576.343,622.643,553.193,596.44,57733159
2020-11-15,601.907,705.12,591.617,642.42,96646984
2020-11-22,671.357,703.51,667.657,700.453,57698320
2020-11-29,708.973,749.97,705.44,740.167,46483233
2020-12-06,719.75,750.937,701.26,730.197,70655392
2020-12-13,730.52,736.147,710.58,724.247,36995807
2020-12-20,719.91,748.527,716.053,729.717,37555320
2020-12-27,722.963,725.213,667.177,692.417,43167221
2021-01-03,693.7,703.51,681.163,694.023,19078727
2021-01-10,694.187,703.993,657.047,676.663,56936969
2021-01-17,668.463,676.34,654.96,663.32,38783810
2021-01-24,656.243,672.003,647.727,654.637,38914137
2021-01-31,659.14,686.79,651.42,681.163,61331569
2021-02-07,680.843,757.527,679.397,757.367,54664093
2021-02-14,765.89,786.303,756.563,778.587,46121211
2021-02-21,781.48,806.4,758.01,762.027,42197483
2021-02-28,775.693,821.833,767.82,771.673,43325523
2021-03-07,783.57,815.883,768.943,788.393,43067386
2021-03-14,803.827,835.82,793.54,812.347,52205853
2021-03-21,822.957,860.1,811.06,858.967,50550336
2021-03-28,850.123,854.95,802.383,826.817,43138607
2021-04-04,840.963,841.767,800.363,804.25,38202458
2021-04-11,808.467,816.737,787.387,790.47,32646176
2021-04-18,795.98,816.577,785.283,814.303,27123430
2021-04-25,811.55,811.873,743.93,775.55,40668802
2021-05-02,772.47,781.713,760.793,768.58,23709567
2021-05-09,781.39,802.467,781.067,796.957,16456919
2021-05-16,803.117,817.387,771.013,787.55,39230612
2021-05-23,796.147,836.517,787.55,811.223,40129487
2021-05-30,815.277,856.623,809.117,848.193,52580175
2021-06-06,843.17,887.597,822.897,868.14,37670302
2021-06-13,868.3,913.377,855.49,873.977,60636414
2021-06-20,885.163,903.323,863.277,866.52,51194394
2021-06-27,845.923,885.65,826.463,866.03,46443177
2021-07-04,858.247,865.22,831.817,846.737,36776054
2021-07-11,845.923,860.68,836.193,848.847,43156661
