Date,Open,High,Low,Close,Volume
2020-03-22,32.9225,40.084,31.9229,35.8247,297103076.28183
2020-03-29,35.886,36.9543,33.5863,34.4463,243695132.24365
2020-04-05,35.163,37.6933,34.87,37.557,150465515.08558
2020-04-12,37.4197,39.7617,36.9897,38.2827,158900011.3029
2020-04-19,38.1197,41.7967,38.0877,41.5297,152195769.95651
2020-04-26,41.6147,41.931,40.1523,40.6863,125070569.94242
2020-05-03,40.8627,40.9607,37.9703,38.644,164267299.07241
2020-05-10,38.9343,39.449,38.254,38.8163,108611800.6324
2020-05-17,38.8497,39.8527,38.2923,39.7617,134736877.7802
2020-05-24,40.2567,41.6703,39.071,39.2533,201553715.96556
2020-05-31,39.2567,39.6277,38.2043,39.1657,114613016.83679
2020-06-07,38.9703,39.2797,37.866,38.377,130249571.25768
2020-06-14,37.7587,38.707,36.964,37.1757,151770577.87454
2020-06-21,37.3777,37.9867,36.9477,37.8463,145858373.99928
2020-06-28,38.1857,38.7913,37.2603,37.3517,121668720.09001
2020-07-05,37.4073,38.1627,37.322,37.6383,78601396.268501
2020-07-12,37.8303,41.478,37.3253,41.2593,268563603.03652
2020-07-19,41.4647,42.3507,40.693,41.592,143996932.72144
2020-07-26,41.6603,42.305,41.211,41.435,90860935.488671
2020-08-02,41.3187,41.7937,40.2953,40.8527,82461409.826266
2020-08-09,41.0153,41.5823,40.5007,41.0353,94766884.554519
2020-08-16,41.123,42.1553,40.7513,42.041,107655491.52044
2020-08-23,42.5883,43.634,41.234,41.725,220305477.75553
2020-08-30,41.9277,44.7247,41.11,44.4803,255942026.91688
2020-09-06,43.585,47.9713,42.9663,45.2813,300737127.67115
2020-09-13,44.829,45.2133,42.973,43.334,136923622.90383
2020-09-20,43.1613,44.7343,42.719,42.8917,206075839.51523
2020-09-27,43.2723,44.1413,42.823,43.5163,163585955.12177
2020-10-04,43.481,45.7703,43.2363,44.5427,159421535.91796
2020-10-11,44.7937,45.4413,44.4643,45.265,86066094.424197
2020-10-18,45.3403,46.4763,45.2847,45.8777,97334516.716924
2020-10-25,46.0013,46.197,45.24,45.6043,69586743.181646
2020-11-01,45.2847,45.555,43.5493,43.9887,82595178.570225
2020-11-08,44.5683,46.3537,44.0733,46.2097,84449075.49357
2020-11-15,46.923,47.8483,45.4867,47.7277,102612386.844
2020-11-22,47.7243,48.6263,47.2523,47.633,150105799.52596
2020-11-29,47.6757,48.418,47.3557,48.0597,63673971.253646
2020-12-06,48.0597,48.711,46.7897,47.2063,132270055.0206
2020-12-13,47.06,47.555,46.435,46.7763,101657459.48195
2020-12-20,46.9947,47.001,46.096,46.4383,162062363.97888
2020-12-27,46.2943,46.669,45.278,45.6593,97113614.823708
2021-01-03,45.832,46.405,45.451,45.8677,77364300.222274
2021-01-10,45.9167,47.1187,45.9103,46.656,131595856.25226
2021-01-17,46.454,47.7077,45.715,46.0243,130666270.18354
2021-01-24,46.0243,46.8843,45.3927,46.5617,85347154.593812
2021-01-31,46.249,47.0437,44.656,44.702,124439116.37516
2021-02-07,44.8353,46.0927,44.2883,45.933,110745302.3262
2021-02-14,46.0797,46.5583,45.6727,45.9687,80167760.247467
2021-02-21,46.435,46.936,43.7513,44.0187,196375856.89689
2021-02-28,43.826,44.0187,41.322,41.3407,194612587.41479
2021-03-07,41.8657,42.24,40.1783,41.0833,193937918.85149
2021-03-14,41.1517,42.8037,40.67,42.673,190490855.0715
2021-03-21,42.875,42.8783,41.5073,42.0937,163731299.85941
2021-03-28,41.856,43.201,41.8527,43.1777,139937606.34514
2021-04-04,43.1357,43.9623,43.005,43.3307,112168563.07294
2021-04-11,43.6857,45.0893,43.5163,44.6593,136897351.23223
2021-04-18,44.754,45.0407,44.2263,44.9263,110839918.41885
2021-04-25,44.8257,45.298,44.3537,44.699,108245170.18213
2021-05-02,44.702,44.7313,43.9497,44.702,96563930.1455
2021-05-09,44.6273,45.6073,44.6273,44.9727,101899056.91825
2021-05-16,45.054,45.5747,43.546,44.754,120899736.34848
2021-05-23,44.9073,46.376,44.5133,45.4673,172713211.61454
2021-05-30,45.4707,46.0893,45.2493,45.5583,142898846.85716
2021-06-06,45.6173,45.8063,44.9363,45.5,79056084.105194
2021-06-13,45.5,45.5393,44.5947,45.1487,99186746.328712
2021-06-20,45.2067,45.2067,43.113,43.357,132408905.53367
2021-06-27,43.5133,44.5427,43.4157,44.435,115719555.93996
2021-07-04,44.279,45.734,43.8163,44.943,155521562.15283
2021-07-11,44.878,45.288,44.3373,45.0047,83486262.945373
2021-07-18,45.1287,45.754,44.6923,45.4053,97001490.424433
2021-07-25,45.3597,45.8647,44.8353,45.689,97636803.679775
2021-08-01,45.666,46.1447,45.2913,45.725,78332685.828437
2021-08-08,45.816,46.982,45.4413,46.5843,104379408.54474
2021-08-15,46.806,48.6203,46.6397,48.141,134741852.07987
2021-08-22,48.19,49.118,47.6497,48.76,175100362.6744
