Date,Open,High,Low,Close,Volume
2020-04-12,1248.64,1323.02,1234.36,1313.66,24597777
2020-04-19,1295.93,1326.96,1265.88,1285.09,18377224
2020-04-26,1266.87,1294.45,1223.52,1260.46,15845253
2020-05-03,1241.75,1346.66,1239.28,1276.23,18902945
2020-05-10,1273.76,1319.08,1258.99,1315.14,10573720
2020-05-17,1331.88,1372.77,1280.66,1280.66,20077928
2020-05-24,1291,1332.87,1270.81,1300.85,15580006
2020-05-31,1323.02,1453.05,1316.62,1397.39,32988923
2020-06-07,1402.32,1457.98,1391.48,1428.43,25061881
2020-06-14,1446.65,1476.2,1380.16,1418.08,28335081
2020-06-21,1408.23,1451.08,1368.33,1381.63,21319499
2020-06-28,1384.1,1391.98,1344.69,1367.84,18036656
2020-07-05,1352.08,1402.32,1337.3,1374.74,17270457
2020-07-12,1379.17,1417.1,1354.54,1356.02,17696293
2020-07-19,1349.62,1396.9,1345.68,1375.23,19099062
2020-07-26,1380.16,1399.37,1362.42,1378.19,8905499
2020-08-02,1372.77,1453.05,1349.62,1350.11,25782807
2020-08-09,1358.98,1400.35,1340.75,1362.92,18316419
2020-08-16,1390.5,1448.13,1382.13,1433.35,17055052
2020-08-23,1424.98,1436.31,1409.22,1421.04,10497078
2020-08-30,1423.5,1477.19,1413.16,1442.22,14971146
2020-09-06,1456.01,1463.89,1421.04,1433.84,14675447
2020-09-13,1423.99,1468.32,1423.5,1462.41,19585501
2020-09-20,1467.83,1490.49,1430.4,1440.74,17476219
2020-09-27,1447.64,1449.11,1412.66,1422.02,12710817
2020-10-04,1423.99,1450.1,1386.56,1394.93,20484782
2020-10-11,1421.04,1433.84,1404.78,1409.22,16126234
2020-10-18,1401.83,1407.74,1346.17,1346.17,16263881
2020-10-25,1357.01,1367.35,1333.85,1345.18,14208196
2020-11-01,1345.18,1388.04,1310.7,1320.06,23564501
2020-11-08,1329.42,1370.3,1285.09,1326.47,19298327
2020-11-15,1334.84,1450.59,1322.03,1371.78,28177740
2020-11-22,1371.78,1467.83,1369.81,1461.92,27614154
2020-11-29,1488.52,1551.57,1481.62,1538.27,21227633
2020-12-06,1546.64,1557.97,1501.33,1527.43,26001257
2020-12-13,1556.98,1556.98,1464.38,1471.77,20502443
2020-12-20,1466.35,1551.07,1464.88,1539.25,20547413
2020-12-27,1551.07,1552.55,1509.7,1535.8,12447398
