Date,Open,High,Low,Close,Volume
2020-01-05,50.2386,50.4647,49.2442,49.7914,40496526.340858
2020-01-12,49.7551,50.9208,49.2991,50.5557,70359538.810996
2020-01-19,50.5557,52.0316,50.4559,51.8407,80055389.092311
2020-01-26,51.7585,52.6854,51.507,52.5141,50846503.778215
2020-02-02,52.0855,53.7825,51.5843,53.1678,88623586.950141
2020-02-09,53.4889,54.125,53.2774,53.8891,62909532.864157
2020-02-16,54.0076,54.6897,53.9058,54.5801,46938806.343616
2020-02-23,54.4529,54.7435,53.8148,54.7435,38203704.36483
2020-03-01,53.8148,54.4432,46.96,48.6981,121719068.22955
2020-03-08,49.1004,53.7149,48.89,50.3101,124805845.75943
2020-03-15,47.3867,48.9761,42.5078,44.5151,157435999.38364
2020-03-22,38.7938,43.9739,34.4502,35.1754,206517484.59831
2020-03-29,35.5943,41.5761,33.3101,39.3163,215277126.2821
2020-04-05,39.5288,41.8423,38.3884,40.2539,111698872.26235
2020-04-12,41.6877,45.6721,41.0437,45.0026,89539536.011883
2020-04-19,44.4046,45.2316,42.7065,44.1384,99881897.22069
2020-04-26,43.8917,44.0845,40.6493,41.7229,102876273.57045
2020-05-03,42.2476,44.0845,41.5203,41.8786,95048831.082409
2020-05-10,41.6211,42.4501,40.8695,42.3474,85223504.915721
2020-05-17,41.9618,42.3474,39.6745,39.7313,97705920.083971
2020-05-24,41.1622,42.4022,40.5299,41.3569,100674179.12517
2020-05-31,43.0932,43.5884,42.1829,42.8719,117632791.999
2020-06-07,42.8524,45.4518,42.7613,45.0848,89160607.6953
2020-06-14,45.4987,45.8931,41.7132,42.2603,108909523.06862
2020-06-21,41.306,44.2891,41.213,42.6478,93715069.454852
2020-06-28,42.6577,42.8984,40.3224,40.3792,95999671.339827
2020-07-05,40.7775,42.1956,40.3597,41.5928,76300952.164522
2020-07-12,41.8335,42.1624,40.615,41.8423,79584985.31376
2020-07-19,42.1956,43.7352,41.398,43.3917,91432812.51816
2020-07-26,43.2967,45.2257,42.4912,44.9389,112524575.04417
2020-08-02,44.6511,45.6701,43.3065,43.7792,83198364.661701
2020-08-09,43.7107,44.5572,42.8348,44.2988,63474543.811212
2020-08-16,44.5397,45.1601,44.1687,44.9008,62521791.833425
2020-08-23,44.7794,45.1798,43.5297,43.8164,67272764.346412
2020-08-30,43.9564,46.1986,43.7205,46.1789,58873936.125975
2020-09-06,46.1525,48.3184,45.254,47.3005,108705079.33981
2020-09-13,47.1988,47.4493,45.7454,47.3192,72015797.75344
2020-09-20,47.6197,48.0639,46.6555,47.1341,81571381.300214
2020-09-27,46.4794,46.7457,44.432,45.5174,82485064.089495
2020-10-04,46.0674,46.4412,45.3579,46.1153,75554013.079256
2020-10-11,46.1789,47.8614,45.6201,47.4699,58221304.832371
2020-10-18,47.4973,48.1374,46.0576,46.7407,64081885.41733
2020-10-25,46.7407,47.834,46.2083,47.1978,71823090.00546
2020-11-01,47.0305,47.1879,44.1902,44.8998,85254609.454163
2020-11-08,45.5448,46.9081,45.0682,46.1986,69701949.91866
2020-11-15,49.0485,50.7299,48.6482,49.9352,115626841.49389
2020-11-22,50.9168,51.0294,48.5347,49.207,82709992.142163
2020-11-29,49.4684,50.0664,48.7686,49.2344,48942132.958872
2020-12-06,49.0466,50.7221,48.0953,50.7035,119508949.8719
2020-12-13,50.6193,50.638,49.6211,50.2337,66842521.000273
2020-12-20,50.5156,51.0519,49.5457,50.5997,108672212.25854
2020-12-27,49.6025,50.4216,48.9428,50.3178,37091204.700856
2021-01-03,50.7035,51.7213,50.5899,51.6362,36086993.624795
2021-01-10,51.0989,51.4385,46.6272,48.0953,177955179.69165
2021-01-17,47.6627,47.8888,45.6945,45.855,122542663.11232
2021-01-24,45.8931,46.222,45.4215,45.6564,92756620.121227
2021-01-31,45.5908,46.6076,45.2991,45.3373,92332404.160683
2021-02-07,45.4509,46.8719,45.3657,46.7495,75529318.066129
2021-02-14,47.0412,47.878,46.5988,47.7292,96069569.190508
2021-02-21,47.6627,47.8751,46.9707,47.1822,60135627.632677
2021-02-28,46.9375,48.5014,46.1095,46.129,88027084.216102
2021-03-07,46.5509,48.105,46.5147,47.8232,89655478.633618
2021-03-14,48.4633,49.4234,47.6608,47.8124,110845684.03003
2021-03-21,47.9456,49.0093,47.6324,48.2401,137962422.83143
2021-03-28,47.7752,50.4236,47.7752,50.3571,88542804.248005
2021-04-04,50.0624,51.2115,49.8011,49.8539,67459283.270094
2021-04-11,49.7013,50.9364,49.6455,50.4901,65902943.646976
2021-04-18,50.633,51.0783,49.9822,50.9648,63698823.043766
2021-04-25,51.2692,52.0903,50.6036,51.7155,72908942.06538
2021-05-02,51.7155,51.7527,50.6233,51.2496,66049721.061464
2021-05-09,51.5257,52.0237,51.0264,51.7527,56124074.022216
2021-05-16,52.104,52.6872,51.1066,51.9622,75384623.006587
2021-05-23,52.0658,52.3272,50.8983,51.8573,71054110.449829
2021-05-30,51.8663,52.8918,51.5961,52.4936,120524836.64472
2021-06-06,52.5415,53.624,52.3075,53.3949,64178729.227137
2021-06-13,53.4615,53.4908,52.6735,53.3186,62236477.530774
2021-06-20,53.2717,53.3675,51.3876,51.4345,81730141.962416
2021-06-27,51.8653,52.4681,51.6557,51.9612,73371519.132005
2021-07-04,51.8947,52.1138,51.3876,51.827,64074456.171584
2021-07-11,51.646,52.153,51.2242,52.0952,54828075.768823
2021-07-18,51.9612,54.218,51.9131,53.9509,85942132.965209
2021-07-25,53.6444,55.0597,52.7647,54.5341,85983868.957645
2021-08-01,54.4195,55.0411,54.1035,54.5527,55050630.263813
2021-08-08,54.7161,54.7544,53.5779,54.1798,53010015.394633
2021-08-15,54.3286,54.8111,53.9802,54.7445,43928880.789927
2021-08-22,54.7161,55.0548,53.5201,54.1798,54319972.987235
2021-08-29,54.2092,54.2855,53.0415,53.2334,53761085.471588
2021-09-05,53.2717,54.5527,53.2236,54.2669,61275609.681861
2021-09-12,54.1427,54.2278,53.0993,53.1942,57703086.587587
2021-09-19,53.3186,53.9723,52.4015,52.469,104696720.78525
2021-09-26,52.151,52.8352,51.7821,51.9385,83211821.293042
2021-10-03,51.9004,52.2811,50.5322,51.0999,83263728.945694
2021-10-10,51.139,52.4201,50.5029,52.1608,88185430.042138
2021-10-17,52.247,52.8928,51.8426,52.5073,78407045.755259
2021-10-24,52.382,52.7774,51.8232,52.4789,69125356.255366
2021-10-31,52.4114,54.4195,52.059,54.3286,91672706.347536
2021-11-07,54.3482,55.09,53.7561,54.7828,59810782.304212
2021-11-14,54.6946,54.9207,54.0585,54.5596,51066672.454362
2021-11-21,54.4833,54.8787,52.9164,53.1337,71102948.723548
2021-11-28,53.1053,54.0752,51.6401,51.785,60278432.428894
2021-12-05,52.0883,52.748,50.7779,52.0013,113497821.56344
2021-12-12,52.749,54.7015,52.5846,54.6623,108604053.45012
2021-12-19,55.3425,57.2265,55.3181,56.0706,162354726.1252
2021-12-26,55.5559,56.9261,55.3621,56.5474,62000745.346003
2022-01-02,56.333,57.6444,56.333,57.5083,47943318.840044
2022-01-09,57.1296,59.4365,56.698,58.5967,101977823.23827
2022-01-16,58.8101,59.6841,58.1201,59.6263,92791759.605546
2022-01-23,59.3053,59.6742,58.6623,58.7132,92948768.964323
2022-01-30,58.1788,59.1741,56.8869,59.0919,109573603.22739
2022-02-06,58.5673,60.005,58.4215,59.2084,102914036.94462
2022-02-13,59.6166,60.5345,58.4215,58.5575,109709154.52126
2022-02-20,58.4313,61.0151,57.5769,60.743,98818638.405434
2022-02-27,60.6364,61.0876,57.5182,61.0445,92328176.10142
2022-03-06,59.8787,61.2089,59.4413,60.7724,100381233.26751
2022-03-13,60.2282,60.2859,55.8475,56.2556,126802890.56986
2022-03-20,56.7352,59.0156,56.7352,58.8198,101704164.1971
2022-03-27,59.2113,60.2978,58.7171,60.2193,77593796.232573
2022-04-03,60.2193,61.6092,59.9061,61.5308,70823133.554523
2022-04-10,61.2666,62.6759,60.4054,62.4703,74751737.301491
2022-04-17,62.5438,64.1734,62.2795,63.6351,60367277.870431
2022-04-24,63.3904,65.5728,62.8129,63.8602,70014159.092244
2022-05-01,65.5728,65.7687,63.1164,63.2337,108504472.33466
2022-05-08,63.8895,63.9189,61.247,63.361,107873849.83673
2022-05-15,63.0967,64.3985,61.8587,64.3201,101938970.66373
2022-05-22,64.1831,64.966,58.3893,59.6811,129343789.68282
2022-05-29,60.3369,63.7085,60.2781,63.3022,86635796.255884
2022-06-05,62.715,62.9451,60.7871,61.6287,88579984.19495
2022-06-12,61.981,62.4117,59.1722,60.1019,73133724.005801
2022-06-19,59.4559,60.9642,57.4239,58.5843,119065532.70582
2022-06-26,58.6731,62.1627,58.1703,62.143,69238036.766273
2022-07-03,62.0838,63.5329,61.2213,63.4639,68754873.687105
2022-07-10,63.2668,63.2668,61.5268,62.2416,56316779.134079
2022-07-17,62.0937,62.557,60.4277,61.6106,78093147.923484
2022-07-24,61.6304,61.7585,59.925,60.7136,57207873.799888
2022-07-31,60.6742,63.3752,60.4376,63.2569,72809747.763593
2022-08-07,63.178,64.1145,61.7783,62.4782,62521096.311385
2022-08-14,62.5965,63.0794,61.8571,62.7936,44565996.559008
2022-08-21,62.7345,64.5384,62.6655,64.2427,43651209.770546
2022-08-28,63.9174,63.9962,62.0838,62.212,42991496.503314
2022-09-04,61.7931,62.1282,60.0285,60.2799,59806824.0795
2022-09-11,60.4179,61.9853,60.1222,61.4332,55308887.527931
2022-09-18,61.5416,61.9163,58.6937,59.1207,77254882.691247
2022-09-25,58.9718,60.2725,57.5915,58.1873,65690446.781345
2022-10-02,58.0781,58.1575,55.5163,55.6255,95346318.9521
2022-10-09,55.9631,57.4029,53.868,54.1261,78690703.887966
2022-10-16,54.2155,56.0723,53.6346,54.5928,75675535.30635
2022-10-23,55.2382,56.3801,54.573,55.5659,68145932.937418
2022-10-30,56.2411,60.4811,56.1716,60.3321,91648372.0726
2022-11-06,60.0839,60.1435,57.6908,58.8427,58559455.532987
2022-11-13,58.8427,61.0173,58.3373,60.8882,65283175.674954
2022-11-20,60.8882,61.2804,59.5775,60.7094,65956776.341633
2022-11-27,60.9775,62.3677,60.769,62.2485,42171862.951127
2022-12-04,62.2485,64.52,61.5435,64.35,79481116.440145
2022-12-11,63.41,63.88,63.09,63.14,55453253
2022-12-18,63.3,64.7,62.325,62.75,87840926
2022-12-25,62.83,64.05,62.47,63.82,47748860
2023-01-01,63.93,64.65,63.17,63.61,29299618
2023-01-08,63.56,63.67,62.08,63.4,45373090
2023-01-15,63.3,63.72,60.585,61.43,58293908
2023-01-22,61.73,62.38,59.4,60.08,67139372
2023-01-29,60.28,63.26,59.8,60.49,59954458
2023-02-05,60.54,61.58,59.23,59.83,74863487
2023-02-12,59.79,60.34,58.88,59.62,64201621
2023-02-19,59.9,60.9,58.95,60.12,83223098
2023-02-26,59.99,60.42,59.385,59.84,48646945
2023-03-05,60.18,60.3,58.37,59.44,63081725
2023-03-12,59.26,60.57,58.99,59.21,68742158
2023-03-19,59.29,60.87,59.24,60.02,105553020
2023-03-26,60.16,61.015,59.72,60.9,65571413
2023-04-02,61.14,62.25,60.95,62.03,57455707
2023-04-09,62.3,63.0399,61.86,62.84,46167822
2023-04-16,62.49,63.16,62.02,63.05,46276763
2023-04-23,63.32,64.27,63.1401,64.05,51895096
2023-04-30,64.75,64.99,63.1141,64.15,69014131
2023-05-07,64.15,64.69,63.27,64.02,52101885
2023-05-14,63.81,64.19,62.99,64.11,44764675
2023-05-21,64.22,64.25,62.57,62.83,56709715
2023-05-28,62.785,62.865,60.11,60.26,67112135
2023-06-04,60.09,61.32,59.365,61.16,103728895
2023-06-11,61,61.44,59.82,60.47,68849629
2023-06-18,60.59,62.17,60.02,61.67,83727784
2023-06-25,61.59,62.1,60.98,61.2,68228328
2023-07-02,61.205,61.36,59.765,60.22,69979298
2023-07-09,60.2,61.1,59.73,59.76,51590513
2023-07-16,59.97,61.04,58.84,60.9,68596019
2023-07-23,60.76,62.68,60.41,62.44,58482485
2023-07-30,62.42,63.265,61.39,62.48,62059682
2023-08-06,62.45,62.585,60.62,60.71,53327383
2023-08-13,60.79,61.73,60.62,61.17,39197004
2023-08-20,61.32,61.48,60.37,60.95,46693268
2023-08-27,60.86,60.93,59.975,60.39,42394569
2023-09-03,60.55,60.74,59.12,59.31,49817494
2023-09-10,59.25,59.32,58.01,58.33,58359593
2023-09-17,58.4,59,57.75,57.94,107740599
2023-09-24,57.98,58.83,57.42,57.6,70976594
2023-10-01,57.4,57.485,55.615,55.98,62076155
2023-10-08,55.91,56.009,51.55,53.14,97674154
2023-10-15,52.96,54.33,52.11,52.89,91610719
2023-10-22,53.02,55.02,52.84,54.57,73971998
2023-10-29,54.38,56.625,54.045,55.24,93059431
2023-11-05,55.43,57.59,55.42,56.74,72810435
2023-11-12,56.78,57.465,56.055,56.72,60568030
2023-11-19,56.62,57.53,56.6,57.26,66184186
2023-11-26,57.05,58.75,56.955,58.57,43088737
2023-12-03,58.54,58.83,57.6,58.64,79348392
2023-12-10,58.59,58.955,58.205,58.61,64468844
2023-12-17,58.83,60.04,57.8,58.6,131276223
2023-12-24,58.8,59.49,57.47,58.32,69785418
2023-12-31,58.06,58.98,58.06,58.93,32627068
2024-01-07,58.8,60.26,58.67,59.67,54478951
2024-01-14,59.68,60.46,59.42,60.39,61278510
2024-01-21,60.39,60.43,59.525,59.83,45599324
2024-01-28,59.755,60.065,58.66,59.37,73091176
2024-02-04,59.34,61.005,59.17,60.54,92861394
2024-02-11,60.38,60.38,59.03,59.56,63906623
2024-02-18,59.66,60.655,58.79,59.39,81227846
2024-02-25,59.595,61.62,59.51,61.2,59313301
2024-03-03,61.24,61.27,59.34,59.53,57423935
2024-03-10,59.23,60.11,58.97,59.52,61764889
2024-03-17,59.78,61.21,59.575,59.88,91554904
2024-03-24,59.89,60.99,59.801,60.49,70715997
2024-03-31,60.48,61.43,60.12,61.18,52656783
2024-04-07,61.18,61.3,58.9101,59.51,62837314
2024-04-14,59.4,59.74,58.13,58.28,56298513
2024-04-21,58.61,60.355,57.93,60.17,69796887
2024-04-28,60.14,62.59,59.715,61.74,78904785
2024-05-05,61.92,62.83,61.21,62.17,72120711
2024-05-12,62.3,63.36,61.895,62.35,47087489
2024-05-19,63.24,63.76,62.8,63.03,52595771
2024-05-26,62.93,63.02,61.97,62,46253924
2024-06-02,61.79,63.025,61.07,62.93,53462264
2024-06-09,62.71,64.36,62.445,63.91,49078738
2024-06-16,63.94,63.99,62.09,62.55,51500765
2024-06-23,62.37,63.1,61.945,62.77,62772843
2024-06-30,62.99,64.27,62.91,63.65,59014699
2024-07-07,64.03,64.3,62.855,63.76,39801175
2024-07-14,63.59,64.115,62.285,63.7,55461677
2024-07-21,63.79,65.805,63.35,65.29,54644677
2024-07-28,65.25,67.11,64.315,67.05,66707696
2024-08-04,66.88,69.67,66.36,69.33,79985641
2024-08-11,68.99,69.55,67.73,68.68,79139976
2024-08-18,68.45,69.3,67.83,69.18,59154270
2024-08-25,69.35,70.13,68.765,69.79,54937577
2024-09-01,69.83,72.57,69.73,72.47,78999144
2024-09-08,72.44,73.53,70.89,71.14,74248415
2024-09-15,71.23,72.42,70.48,71.41,58049703
2024-09-22,71.77,72.38,70.38,71.64,96694752
2024-09-29,71.55,72.2,70.6,71.79,59263712
2024-10-06,72.01,72.745,69.72,70.17,64528074
2024-10-13,70.05,70.1,68.86,69.57,54520867
2024-10-20,69.57,71.21,69.47,70.44,55717549
2024-10-27,70,70.325,66.58,66.92,83946575
2024-11-03,66.96,67.395,64.89,65.01,67011910
2024-11-10,65.08,65.46975,63.18,63.92,72239344
2024-11-17,63.86,64.12,61.39,61.74,84374636
2024-11-24,61.85,64.48,61.56,63.92,88093636
2024-12-01,64.32,65.1,63.77,64.08,75190280
2024-12-08,64.015,64.19,61.9,62.53,106133752
2024-12-15,62.69,63.92,61.79,63.12,101087881
2024-12-22,63.22,63.86,62.28,62.55,131166950
2024-12-29,62.49,62.95,61.5318,62.45,34518303
2025-01-05,62.34,62.75,61.62,61.75,41623055
2025-01-12,61.5166,61.77,60.615,61.07,72561214
2025-01-19,61.13,62.765,60.71,62.71,81396059
2025-01-26,62.9,63.23,61.37,61.92,73781981
2025-02-02,62.87,64.285,62.28,63.48,72327618
2025-02-09,63.18,63.92,62.35,63.84,65040717
2025-02-16,64.1,70.03,63.66,68.87,117949450
2025-02-23,68.55,71.6,68.42,71.35,66661654
2025-03-02,70.84,71.7699,70.33,71.21,96462060
2025-03-09,70.24,72.65,69.45,71.43,121150382
2025-03-16,71.96,73.22,68.3803,69.16,102202589
2025-03-23,69.27,70.19,68.18,68.67,106847166
2025-03-30,68.8,71.315,68.33,70.37,68648353
2025-04-06,70.73,73.95,69.79,69.93,105409413
2025-04-13,66.23,71.85,66.05,71.43,127389829
2025-04-20,71.275,73.425,70.93,73,64926410
2025-04-27,73.38,74.38,71.125,71.91,81214480
2025-05-04,72.075,73.48,70.28,71.65,83979960
2025-05-11,71.72,72.685,70.46,70.52,65263956
2025-05-18,70.145,72.26,68.58,72,90473161
2025-05-25,72.03,72.17,70.685,71.77,61438940
2025-06-01,71.72,72.47,70.46,72.1,57690640
2025-06-08,72.025,72.04,70.475,71.35,66968050
2025-06-15,71.35,72.685,70.73,71.02,67538894
2025-06-22,71.25,71.62,68.78,68.84,87569919
2025-06-29,69.14,70.56,68.97,70.33,87504012
2025-07-06,70.125,72.45,70.09,71.35,59648938
2025-07-13,71.37,71.37,68.97,69.87,95336031
2025-07-20,69.895,70.7,68.79,69.85,75193953
2025-07-27,70.195,70.62,68.6,69.17,86267786
2025-08-03,68.75,69.42,67.74,68.86,73641280
2025-08-10,68.715,70.871,68.31,70.34,58501346
2025-08-17,70.28,71.06,69.39,69.92,55434418
2025-08-24,69.96,71.705,69.05,70.13,67327975
2025-08-31,70.11,70.23,68.28,68.99,73972498
2025-09-07,68.96,69.46,67.37,67.96,99065568
2025-09-14,67.855,68.165,66.935,67.01,85675333
2025-09-21,66.68,67.13,66.045,66.43,100830148
2025-09-28,66.16,66.92,65.5,65.67,75347403
2025-10-05,65.65,66.985,65.3538,66.65,70111023
2025-10-12,66.49,67.395,65.84,67.04,70965201
2025-10-19,66.23,68.495,66,68.44,70378303
2025-10-26,68.425,71.615,67.92,69.71,99408646
2025-11-02,69.78,70.9,68.155,68.98,61071887
