Sample (156, 5, 104) 2.547266239499808 0.1382264141779737
Jeffreys (156, 5, 104) 2.5892673486642277 0.11662612729730112
jst (156, 5, 104) 2.601793146184763 0.11043232862639712
rst (156, 5, 104) 2.5949556035625436 0.11386664046721902
