0.012290 0.003613
0.012295 0.004623
0.012308 0.005633
0.012330 0.006643
0.012360 0.007653
0.012400 0.008663
0.012448 0.009673
0.012505 0.010683
0.012571 0.011693
0.012646 0.012704
0.012729 0.013714
0.012821 0.014724
0.012922 0.015734
0.013032 0.016744
0.013150 0.017754
0.013278 0.018764
0.013414 0.019774
0.013558 0.020784
0.013712 0.021794
0.013874 0.022805
0.014046 0.023815
0.014225 0.024825
0.014414 0.025835
0.014612 0.026845
0.014818 0.027855
0.015033 0.028865
0.015257 0.029875
0.015489 0.030885
0.015731 0.031895
0.015981 0.032906
0.016240 0.033916
0.016507 0.034926
0.016784 0.035936
0.017069 0.036946
0.017363 0.037956
0.017666 0.038966
0.017977 0.039976
0.018298 0.040986
0.018627 0.041996
0.018965 0.043007
0.019311 0.044017
0.019667 0.045027
0.020031 0.046037
0.020404 0.047047
0.020786 0.048057
0.021176 0.049067
0.021576 0.050077
0.021984 0.051087
0.022401 0.052097
0.022826 0.053108
0.023261 0.054118
0.023704 0.055128
0.024156 0.056138
0.024617 0.057148
0.025086 0.058158
0.025565 0.059168
0.026052 0.060178
0.026548 0.061188
0.027052 0.062198
0.027566 0.063209
0.028088 0.064219
0.028619 0.065229
0.029159 0.066239
0.029707 0.067249
0.030264 0.068259
0.030830 0.069269
0.031405 0.070279
0.031989 0.071289
0.032581 0.072299
0.033183 0.073310
0.033792 0.074320
0.034411 0.075330
0.035039 0.076340
0.035675 0.077350
0.036320 0.078360
0.036974 0.079370
0.037637 0.080380
0.038308 0.081390
0.038988 0.082400
0.039677 0.083411
0.040375 0.084421
0.041081 0.085431
0.041797 0.086441
0.042521 0.087451
0.043253 0.088461
0.043995 0.089471
0.044745 0.090481
0.045505 0.091491
0.046273 0.092501
0.047049 0.093512
0.047835 0.094522
0.048629 0.095532
0.049432 0.096542
0.050244 0.097552
0.051064 0.098562
0.051894 0.099572
0.052732 0.100582
0.053579 0.101592
0.054435 0.102603
0.055299 0.103613
