0.012969 -0.004409
0.012970 -0.004410
0.012972 -0.004412
0.012974 -0.004413
0.012975 -0.004415
0.012977 -0.004417
0.012979 -0.004418
0.012981 -0.004420
0.012983 -0.004422
0.012985 -0.004423
0.012987 -0.004425
0.012990 -0.004427
0.012992 -0.004429
0.012994 -0.004431
0.012997 -0.004433
0.012999 -0.004435
0.013002 -0.004437
0.013005 -0.004439
0.013008 -0.004441
0.013010 -0.004443
0.013014 -0.004446
0.013017 -0.004448
0.013020 -0.004450
0.013023 -0.004453
0.013027 -0.004455
0.013031 -0.004458
0.013035 -0.004460
0.013039 -0.004463
0.013043 -0.004466
0.013047 -0.004469
0.013052 -0.004472
0.013056 -0.004475
0.013061 -0.004478
0.013067 -0.004481
0.013072 -0.004484
0.013078 -0.004488
0.013084 -0.004491
0.013090 -0.004495
0.013096 -0.004499
0.013103 -0.004503
0.013110 -0.004507
0.013118 -0.004511
0.013126 -0.004515
0.013134 -0.004520
0.013143 -0.004524
0.013152 -0.004529
0.013162 -0.004534
0.013173 -0.004539
0.013184 -0.004544
0.013195 -0.004550
0.013208 -0.004556
0.013221 -0.004562
0.013235 -0.004568
0.013250 -0.004574
0.013266 -0.004581
0.013283 -0.004588
0.013301 -0.004596
0.013320 -0.004603
0.013341 -0.004611
0.013363 -0.004620
0.013387 -0.004629
0.013413 -0.004638
0.013441 -0.004648
0.013471 -0.004659
0.013504 -0.004670
0.013540 -0.004681
0.013578 -0.004694
0.013621 -0.004707
0.013667 -0.004721
0.013718 -0.004735
0.013775 -0.004751
0.013837 -0.004768
0.013906 -0.004786
0.013982 -0.004805
0.014068 -0.004826
0.014164 -0.004849
0.014273 -0.004873
0.014396 -0.004900
0.014536 -0.004929
0.014696 -0.004961
0.014882 -0.004996
0.015097 -0.005034
0.015349 -0.005077
0.015647 -0.005125
0.016003 -0.005179
0.016432 -0.005240
0.016956 -0.005310
0.017605 -0.005391
0.018424 -0.005485
0.019476 -0.005596
0.020860 -0.005729
0.022729 -0.005892
0.025343 -0.006096
0.029156 -0.006358
0.035030 -0.006707
0.044772 -0.007196
0.062706 -0.007929
0.101453 -0.009152
0.212159 -0.011596
0.809969 -0.018930
